HOUSEID,PERSONID,R_AGE,R_SEX,EDUC,NUMADLT,VEHID,HHVEHCNT,VEHFUEL,VEHAGE,HOMEOWN,DRVRCNT,HHFAMINC,HHSIZE,URBANSIZE,URBRUR,WRKCOUNT,HOMETYPE,YOUNGCHILD
9000173694,2,45,1,7,2,2,3,1,3,3,2,11,2,6,1,2,1,0
9000173706,1,39,2,6,1,1,1,1,16,1,1,5,1,3,1,0,1,0
9000173711,1,65,2,4,1,1,1,1,5,1,1,-7,1,1,1,0,1,0
9000173715,2,35,1,6,2,1,2,1,7,1,2,11,2,1,1,2,1,0
9000173718,2,53,1,8,2,2,2,1,7,2,2,7,3,6,1,2,1,0
9000173730,1,63,2,7,1,1,1,1,5,1,1,6,1,2,1,1,1,0
9000173738,1,75,1,5,1,1,3,1,1,2,1,7,1,5,1,0,1,0
9000173753,1,69,2,6,1,1,1,1,1,1,1,6,1,5,1,0,2,0
9000173760,1,29,2,4,2,1,1,1,5,3,2,6,2,4,1,2,3,0
9000173772,1,56,1,5,2,1,2,1,3,3,2,8,4,4,1,1,3,0
9000173777,1,72,2,6,2,2,2,1,4,2,2,9,2,6,1,1,1,0
9000173781,2,43,1,5,2,2,2,1,5,1,2,6,5,5,1,2,1,0
9000173784,2,66,1,4,3,3,3,1,3,1,3,9,3,4,1,1,1,0
9000173805,1,75,1,5,2,1,2,1,4,2,2,9,2,1,1,0,1,0
9000173821,1,67,1,6,1,1,1,1,5,2,1,6,1,5,1,0,1,0
9000173842,1,22,2,6,1,1,1,1,7,3,1,1,1,1,1,1,3,0
9000173844,1,77,2,4,2,1,3,1,7,2,2,6,2,6,1,0,1,0
9000173847,1,69,1,5,2,2,2,1,3,2,2,7,2,5,1,0,2,0
9000173858,1,35,1,5,2,4,4,1,1,1,2,7,4,6,2,1,1,1
9000173859,1,80,1,8,2,2,2,1,1,1,2,11,2,4,1,1,1,0
9000173875,2,40,2,7,2,1,2,1,14,1,2,8,4,3,1,2,1,2
9000173876,1,71,1,8,1,2,2,1,8,2,1,5,1,6,1,0,1,0
9000173901,1,74,1,3,2,1,2,1,8,2,2,6,2,5,1,0,1,0
9000173906,2,54,1,3,2,1,2,1,15,1,2,3,2,6,1,2,4,0
9000173917,1,37,2,7,1,1,1,6,12,1,1,7,1,4,1,1,2,0
9000173930,1,40,1,7,2,2,2,1,1,3,2,9,2,4,1,2,1,0
9000173935,1,42,1,6,2,1,2,1,5,1,2,10,5,6,1,2,1,0
9000173941,1,71,2,6,3,3,3,1,7,2,3,7,3,5,1,1,1,0
9000173972,1,33,2,6,2,2,3,1,8,1,2,7,3,2,1,2,1,1
9000173999,1,56,1,6,1,1,2,1,16,2,1,7,1,1,1,1,2,0
9000174026,1,69,1,6,1,2,2,1,3,1,1,9,1,5,1,0,1,0
9000174030,1,45,2,5,2,1,2,1,1,3,2,6,2,4,1,1,3,0
9000174043,2,55,2,6,2,2,2,1,9,1,2,10,2,3,1,2,1,0
9000174049,1,40,2,4,2,2,2,1,3,1,2,6,4,3,1,1,1,0
9000174055,1,25,2,7,1,1,1,1,18,3,1,5,1,2,1,1,3,0
9000174065,1,69,1,6,2,1,1,1,6,1,2,4,2,1,1,0,1,0
9000174074,2,36,1,2,2,1,1,1,10,3,2,5,4,2,1,1,4,0
9000174089,1,71,-7,5,3,2,3,1,9,2,3,7,4,1,1,1,1,0
9000174102,1,79,1,7,2,1,2,1,3,1,2,10,2,5,1,0,1,0
9000174106,1,55,1,6,2,3,3,1,5,1,3,7,3,2,1,2,1,0
9000174113,1,68,1,4,2,3,3,1,3,1,2,6,2,6,1,1,1,0
9000174123,2,82,1,4,2,1,2,1,7,1,2,7,2,5,1,0,1,0
9000174129,2,62,2,6,2,1,2,1,7,1,2,11,2,5,1,1,1,0
9000174130,2,56,1,6,3,1,5,6,2,1,3,10,3,2,1,3,1,0
9000174189,1,67,2,6,1,1,1,1,12,3,1,7,1,3,1,1,2,0
9000174201,1,57,1,4,4,2,4,1,1,3,4,11,4,4,1,4,1,0
9000174212,1,30,1,6,2,1,1,1,5,3,1,5,3,6,1,0,3,1
9000174221,1,25,2,6,1,1,1,1,6,1,1,7,1,2,1,1,1,0
9000174232,2,42,1,6,2,2,2,2,5,1,2,6,5,6,1,1,1,2
9000174241,1,53,2,7,1,1,1,1,6,2,1,6,1,2,1,1,1,0
9000174254,1,70,1,8,2,2,2,6,1,2,2,9,2,3,1,0,1,0
9000174256,1,28,2,4,3,1,3,6,1,1,3,8,3,2,1,3,1,0
9000174270,1,38,2,7,2,2,2,1,3,1,2,6,3,3,1,1,1,1
9000174274,1,44,1,8,2,2,2,1,2,1,2,10,4,4,1,2,1,0
9000174279,1,41,2,2,2,2,3,1,3,1,2,7,5,6,2,2,1,0
9000174303,2,51,1,3,6,2,4,1,4,1,5,9,7,4,1,6,1,0
9000174309,1,75,1,6,1,1,1,1,3,2,1,-7,1,5,1,0,1,0
9000174318,1,75,2,7,1,1,1,1,25,2,1,5,1,1,1,0,4,0
9000174326,1,71,1,6,1,1,2,1,7,2,1,7,1,5,1,0,3,0
9000174330,1,30,2,4,1,1,1,1,9,3,1,4,3,2,1,0,2,2
9000174331,2,78,1,7,2,1,2,6,5,2,2,6,2,5,1,0,1,0
9000174332,1,51,1,8,2,1,1,1,9,2,2,10,2,4,1,2,1,0
9000174337,2,39,2,7,2,1,4,1,1,1,2,9,5,1,1,2,1,1
9000174344,1,81,1,3,1,1,1,1,2,2,1,3,1,1,1,0,2,0
9000174351,1,34,2,4,1,1,1,1,7,3,1,5,1,3,1,1,1,0
9000174361,1,66,1,6,6,2,4,1,4,2,4,7,7,6,1,6,4,0
9000174379,2,66,1,3,2,1,2,1,9,2,2,6,2,1,1,0,1,0
9000174384,1,59,1,7,3,3,3,1,2,1,3,10,3,5,1,2,1,0
9000174402,1,44,1,6,1,1,1,1,14,1,1,9,1,4,1,1,3,0
9000174423,1,73,1,6,2,1,2,1,5,1,2,6,2,4,1,0,1,0
9000174445,1,44,1,6,2,1,2,1,6,1,2,10,4,4,1,2,1,0
9000174461,1,39,2,6,1,1,1,1,1,3,1,9,1,4,1,1,3,0
9000174463,2,68,2,5,2,1,4,1,2,2,2,6,2,5,1,0,1,0
9000174471,1,77,2,5,2,1,1,1,19,1,2,4,2,1,1,0,1,0
9000174477,1,26,1,5,1,1,2,1,11,1,1,5,1,5,1,0,1,0
9000174478,1,57,2,4,1,1,1,1,10,3,1,3,1,2,1,0,2,0
9000174484,1,49,2,3,1,1,2,1,9,1,1,6,1,6,2,1,1,0
9000174563,2,80,1,6,2,1,1,1,7,1,1,7,2,6,1,1,1,0
9000174569,1,73,1,6,2,1,2,1,1,2,2,8,2,2,1,2,1,0
9000174571,1,57,2,6,3,3,3,1,8,1,3,9,3,6,2,2,1,0
9000174600,3,82,2,3,3,2,3,1,3,2,3,8,4,5,1,2,1,0
9000174604,1,62,2,6,1,1,1,6,10,1,1,5,1,6,2,1,1,0
9000174606,2,68,2,5,2,1,2,1,2,1,2,11,2,5,1,1,2,0
9000174613,1,55,1,4,1,2,2,1,21,3,1,5,1,5,1,1,3,0
9000174623,2,41,2,4,2,1,1,1,5,3,1,3,2,2,1,1,3,0
9000174624,2,44,1,2,2,2,2,1,9,1,2,7,3,4,1,2,1,0
9000174635,2,24,1,3,2,1,2,1,7,3,2,6,2,2,1,2,3,0
9000174658,1,62,1,6,1,1,1,6,1,1,1,9,1,5,1,0,1,0
9000174667,2,76,2,3,2,1,1,1,5,2,2,6,2,2,1,0,1,0
9000174682,1,60,1,6,1,1,1,1,3,1,1,9,1,2,1,0,1,0
9000174699,1,56,2,7,2,4,4,1,13,1,3,7,3,2,1,2,1,0
9000174718,2,77,1,6,2,2,2,1,4,2,2,7,2,4,1,0,1,0
9000174726,2,47,2,5,2,2,2,1,6,2,2,6,2,3,1,1,1,0
9000174735,1,64,1,4,1,1,1,1,10,3,1,7,1,4,1,1,2,0
9000174748,1,28,2,7,2,2,2,1,1,1,2,7,3,5,1,2,1,1
9000174755,1,30,1,4,2,1,1,1,10,3,2,4,4,4,1,1,1,2
9000174765,2,54,2,6,2,2,2,1,6,2,2,8,2,6,2,2,1,0
9000174771,1,67,1,7,2,1,2,1,1,2,2,11,2,5,1,0,2,0
9000174783,1,76,1,8,2,1,1,1,4,3,2,5,2,5,1,0,3,0
9000174788,1,55,1,6,2,2,2,5,1,1,2,11,4,4,1,2,1,0
9000174791,1,53,1,6,1,3,3,1,2,1,1,11,1,1,1,1,1,0
9000174793,1,66,1,8,1,1,2,1,8,2,1,6,1,5,1,0,1,0
9000174811,1,80,2,4,1,1,1,1,1,2,1,6,1,1,1,0,2,0
9000174866,1,35,1,4,1,1,1,1,23,3,1,5,1,5,1,1,3,0
9000174872,2,70,1,6,2,1,2,1,3,2,2,6,2,2,1,0,1,0
9000174876,1,38,1,8,2,1,2,5,1,1,2,11,4,5,1,2,1,0
9000174880,2,66,2,5,2,2,4,1,1,2,2,6,2,6,1,0,1,0
9000174885,1,61,1,7,1,1,2,1,12,3,1,5,1,5,1,1,3,0
9000174891,1,31,2,8,1,1,1,1,3,3,1,6,1,1,1,1,1,0
9000174923,1,50,1,6,4,1,2,1,3,1,3,9,5,5,1,3,1,0
9000174927,1,35,1,6,2,2,2,1,4,1,2,9,2,3,1,2,1,0
9000174928,1,33,2,7,1,1,1,1,15,3,1,5,1,2,1,1,3,0
9000174933,2,37,1,4,2,1,2,1,6,3,2,9,3,5,1,2,2,0
9000174936,1,74,2,6,2,1,1,1,4,1,2,3,2,1,1,0,1,0
9000174949,2,66,1,6,2,2,2,1,4,2,2,5,2,6,1,2,1,0
9000174956,1,57,2,7,1,1,1,1,5,1,1,11,1,4,1,1,3,0
9000174965,1,80,2,3,1,2,2,1,4,2,1,3,1,5,1,0,1,0
9000174981,2,66,2,3,2,1,2,1,4,1,2,6,2,2,1,1,1,0
9000174983,1,67,2,6,2,1,3,1,1,2,2,7,2,3,1,2,1,0
9000174984,1,38,2,6,1,1,1,4,10,1,1,7,1,5,1,0,1,0
9000174991,1,67,2,5,1,1,1,1,15,3,1,5,1,2,1,0,1,0
9000174999,1,34,2,6,1,1,1,1,5,1,1,7,1,4,1,1,2,0
9000175004,1,43,1,4,2,2,2,1,1,1,2,6,3,3,1,2,1,0
9000175005,2,79,1,1,2,1,1,1,4,2,2,9,2,5,1,1,1,0
9000175012,2,28,1,3,2,1,1,1,9,3,2,3,5,1,1,0,2,3
9000175022,2,67,2,6,2,1,2,1,4,2,2,7,2,4,1,0,1,0
9000175071,2,63,1,7,2,1,2,5,1,2,2,10,2,2,1,1,1,0
9000175100,1,38,1,5,2,2,2,1,4,1,2,9,3,4,1,2,1,1
9000175101,2,43,2,6,2,2,2,1,1,3,2,5,4,6,2,1,3,0
9000175118,1,38,2,3,1,1,1,1,14,1,1,5,1,1,1,1,1,0
9000175128,1,58,2,3,1,1,1,1,4,1,1,5,1,6,1,1,1,0
9000175139,1,43,1,5,2,1,3,1,5,2,2,8,3,2,1,2,2,0
9000175145,2,75,2,3,2,1,2,1,4,2,2,8,2,4,1,0,2,0
9000175148,1,44,2,3,1,1,1,1,1,1,1,4,1,5,1,1,1,0
9000175151,1,61,2,4,1,1,1,1,1,1,1,7,2,4,1,1,1,0
9000175154,2,64,2,6,2,1,1,1,1,1,2,11,2,4,1,0,1,0
9000175170,1,39,1,7,2,1,2,4,1,1,2,10,4,2,1,2,1,1
9000175187,1,31,1,7,1,1,1,1,6,1,1,7,1,5,1,1,1,0
9000175190,2,41,1,4,2,1,1,1,17,3,2,1,4,6,1,0,1,0
9000175191,1,70,1,7,2,1,2,1,5,2,2,11,2,4,1,0,1,0
9000175198,1,76,2,8,1,1,1,1,13,3,1,3,2,5,1,2,3,0
9000175200,1,40,1,5,2,1,4,2,14,1,2,9,2,5,1,2,1,0
9000175206,1,67,2,3,1,1,1,1,2,2,1,5,1,6,1,0,1,0
9000175209,1,66,1,7,3,2,3,1,6,2,3,5,3,3,1,1,1,0
9000175210,1,68,2,7,2,1,2,1,1,3,2,7,2,3,1,0,3,0
9000175214,1,55,1,6,4,2,3,1,3,1,3,9,6,1,1,3,1,0
9000175220,1,62,2,6,1,1,1,1,7,2,1,10,1,4,1,1,3,0
9000175235,2,58,1,6,2,1,2,1,14,1,3,9,3,4,1,2,1,0
9000175240,1,30,2,7,2,1,3,1,3,1,2,8,4,5,1,2,1,2
9000175246,1,52,1,5,4,1,3,1,2,1,3,10,4,5,1,0,1,0
9000175250,1,60,1,4,2,1,1,1,3,2,2,10,2,2,1,1,1,0
9000175252,1,44,2,6,2,1,1,1,3,1,2,7,3,2,1,1,1,0
9000175259,1,54,1,4,1,1,1,1,9,3,1,7,1,1,1,1,3,0
9000175265,1,69,1,3,1,1,1,1,7,2,1,5,1,5,1,0,1,0
9000175295,1,53,2,4,3,2,2,1,13,1,3,8,4,3,1,1,1,0
9000175302,2,43,1,4,2,1,2,1,1,1,2,10,4,5,1,2,1,2
9000175315,1,73,1,6,2,2,2,1,4,1,2,7,2,1,1,1,1,0
9000175342,2,53,2,2,2,1,2,1,1,2,2,4,2,6,1,1,1,0
9000175360,1,63,1,5,2,2,5,1,6,2,2,11,2,2,1,2,1,0
9000175386,2,85,2,1,2,1,2,1,13,2,2,6,2,6,1,0,1,0
9000175392,1,55,2,4,1,1,1,1,9,3,1,5,1,5,1,0,3,0
9000175401,1,52,1,4,1,1,1,1,19,1,1,7,1,3,1,1,1,0
9000175404,1,34,1,7,2,3,3,1,8,3,2,11,2,5,1,2,3,0
9000175406,1,35,2,6,1,1,1,1,5,3,1,7,1,5,1,1,3,0
9000175450,1,83,2,6,1,1,1,1,4,2,1,7,1,5,1,0,1,0
9000175453,1,66,2,5,1,1,1,1,5,3,1,4,1,5,1,0,3,0
9000175454,1,45,1,3,2,1,1,1,12,3,2,1,5,6,1,0,3,0
9000175458,1,29,1,6,1,1,1,1,8,3,1,1,1,1,1,1,1,0
9000175484,1,63,1,8,2,1,2,1,5,2,2,11,2,3,1,2,1,0
9000175486,1,67,1,7,2,1,3,1,1,1,2,11,2,4,1,2,1,0
9000175505,2,42,1,6,2,1,2,1,3,1,2,11,4,4,1,2,1,0
9000175507,1,66,2,7,1,1,1,1,14,2,1,6,1,6,1,0,2,0
9000175515,1,67,2,5,2,1,1,1,11,3,1,2,2,5,1,0,1,0
9000175521,2,55,2,3,2,2,3,1,4,1,2,5,2,2,1,2,1,0
9000175536,1,72,2,7,1,1,1,1,16,2,1,2,1,1,1,0,1,0
9000175539,2,73,1,3,2,1,1,1,16,3,1,4,2,6,1,0,1,0
9000175563,2,49,1,6,2,4,4,6,2,1,2,9,5,3,1,2,1,2
9000175593,1,66,2,3,1,1,1,1,3,2,1,6,1,6,1,0,1,0
9000175598,1,50,1,4,2,1,1,1,6,1,1,5,2,4,1,0,3,0
9000175601,1,32,1,4,1,2,2,1,7,1,1,3,2,1,1,1,1,0
9000175612,1,75,1,4,2,1,3,1,4,1,2,10,2,4,1,1,1,0
9000175622,2,45,2,2,2,1,1,1,1,2,2,6,2,6,1,2,1,0
9000175630,2,20,1,6,3,1,1,1,10,3,2,8,3,4,1,1,3,0
9000175636,1,74,1,5,2,2,2,1,5,2,2,5,2,3,1,0,1,0
9000175638,1,46,1,6,2,1,2,1,8,3,2,7,2,5,1,2,2,0
9000175648,1,51,2,4,3,2,2,1,9,2,1,6,4,5,1,3,1,0
9000175676,2,73,1,4,2,1,1,1,15,3,2,5,2,6,1,1,1,0
9000175712,1,22,2,4,2,2,2,1,7,1,2,4,3,1,1,1,1,1
9000175734,1,29,1,5,1,1,1,1,3,3,1,7,1,5,1,1,3,0
9000175735,1,40,2,7,1,1,1,1,10,1,1,6,2,2,1,1,1,0
9000175754,1,66,1,5,2,3,3,2,3,1,2,2,2,3,1,1,1,0
9000175757,1,60,2,4,1,2,2,1,4,1,1,7,1,5,1,1,2,0
9000175774,1,50,1,8,3,2,2,1,5,3,3,11,3,4,1,2,3,0
9000175778,1,67,2,7,2,1,1,1,8,1,2,8,2,4,1,0,2,0
9000175782,1,29,2,7,1,1,1,1,13,2,1,5,1,4,1,1,1,0
9000175783,1,84,1,7,2,1,1,1,9,3,2,4,2,3,1,0,3,0
9000175791,1,58,1,6,1,1,1,6,13,2,1,6,1,1,1,1,1,0
9000208354,1,71,1,5,4,6,6,1,2,2,4,9,6,6,2,2,1,0
9000208355,1,34,1,2,2,1,2,1,2,1,2,6,5,6,2,1,1,2
9000208362,1,39,1,4,2,2,3,1,1,1,2,11,5,6,2,1,1,1
9000208366,1,60,1,4,1,1,1,1,3,1,1,10,1,4,1,1,1,0
9000208384,1,48,2,4,2,2,2,1,7,1,2,9,2,3,1,2,1,0
9000208392,1,60,1,7,4,1,3,1,6,2,2,8,6,4,1,2,1,2
9000208418,2,38,1,6,2,1,2,1,1,1,2,9,2,2,1,1,1,0
9000208426,1,70,1,7,2,2,2,1,5,1,2,6,2,1,1,1,1,0
9000208436,1,66,2,7,1,1,1,1,5,1,1,3,1,1,1,1,3,0
9000208445,1,43,2,5,1,1,2,1,11,1,2,6,5,6,2,1,2,0
9000208448,1,75,1,6,2,1,1,1,6,2,1,7,2,6,1,0,1,0
9000208458,1,38,2,5,1,1,1,1,19,3,1,4,1,5,1,1,3,0
9000208459,1,36,2,6,1,2,2,1,6,3,1,6,3,5,1,1,1,1
9000208462,1,70,1,6,2,2,2,1,17,2,2,4,2,6,2,0,1,0
9000208464,1,60,1,5,1,1,2,1,11,2,1,3,1,5,1,0,1,0
9000208483,1,53,1,6,3,1,3,1,8,2,3,4,6,6,1,1,1,1
9000208532,1,77,1,6,2,1,1,1,10,1,2,8,2,6,2,0,1,0
9000208554,2,62,2,6,2,1,1,1,10,2,2,6,2,1,1,1,4,0
9000208569,1,41,2,6,2,2,2,1,2,1,2,8,2,2,1,2,1,0
9000208587,1,44,2,6,2,2,2,1,7,3,2,7,5,4,1,2,3,0
9000208596,1,76,1,7,2,2,2,1,9,1,2,6,2,5,1,0,1,0
9000208597,1,61,2,7,2,2,3,2,1,1,2,9,2,5,1,1,1,0
9000208604,1,68,1,8,2,1,2,1,1,2,2,11,2,2,1,2,1,0
9000208607,1,59,1,3,2,1,1,1,3,3,1,4,2,1,1,0,3,0
9000208617,1,56,2,8,1,1,2,1,10,1,1,4,1,6,2,1,1,0
9000208632,2,75,1,4,2,1,1,1,1,1,1,5,2,2,1,0,2,0
9000208634,1,25,2,4,1,1,1,1,2,3,1,5,1,3,1,1,1,0
9000208651,1,32,1,7,2,1,1,1,5,1,1,9,2,5,1,2,1,0
9000208661,3,84,1,6,3,2,2,1,2,1,2,11,4,4,1,2,1,0
9000208667,2,73,1,7,2,1,3,1,3,4,2,5,2,1,1,0,1,0
9000208685,1,65,2,4,2,1,2,1,1,1,2,7,2,6,2,1,1,0
9000208699,1,68,1,8,1,1,1,6,7,3,1,11,1,1,1,1,3,0
9000208709,2,29,2,6,2,2,2,1,4,1,2,4,4,3,1,2,2,2
9000208717,1,68,1,6,2,1,2,1,3,1,2,6,2,4,1,2,1,0
9000208734,1,68,1,6,2,2,2,1,4,1,2,7,2,4,1,2,1,0
9000208743,2,36,1,6,2,2,2,1,2,1,2,8,3,4,1,2,2,1
9000208756,2,39,1,8,2,1,2,4,8,1,2,11,4,4,1,2,1,0
9000208757,1,60,1,4,2,2,4,1,10,2,2,5,2,6,2,1,1,0
9000208760,1,61,1,4,3,3,3,1,1,3,3,8,3,4,1,2,1,0
9000208761,1,62,1,5,1,2,2,1,6,1,1,4,1,6,2,0,4,0
9000208763,1,50,2,4,2,1,2,1,1,3,2,7,2,5,1,2,2,0
9000208768,1,58,1,7,1,1,1,1,9,1,1,11,1,3,1,1,2,0
9000208788,1,62,2,6,1,1,1,5,2,2,1,8,1,4,1,1,3,0
9000208789,1,28,1,6,1,1,1,5,4,1,1,8,1,1,1,1,1,0
9000208804,1,46,1,6,1,1,1,1,9,1,1,8,3,2,1,1,1,0
9000208809,1,54,1,6,3,2,3,1,3,1,3,11,4,6,1,3,1,0
9000208811,4,64,1,3,4,4,4,1,5,1,4,10,4,4,1,3,1,0
9000208834,2,53,1,4,2,2,2,1,9,1,2,7,4,6,2,2,1,0
9000208853,2,44,1,5,2,1,3,1,8,1,2,9,5,2,1,1,1,1
9000208866,1,44,1,6,1,1,1,1,8,3,1,9,1,4,1,1,3,0
9000208913,1,59,1,7,4,1,4,1,1,1,4,11,4,4,1,3,1,0
9000208921,1,57,2,7,1,1,1,1,1,3,1,6,1,2,1,1,2,0
9000208925,2,38,1,6,2,2,2,1,4,1,2,7,2,3,1,1,2,0
9000208927,1,69,1,4,2,1,2,1,5,2,2,6,2,5,1,1,2,0
9000208931,1,67,2,8,1,1,1,6,7,2,1,5,1,3,1,0,1,0
9000208943,1,34,1,4,2,1,2,1,1,1,2,7,2,6,1,2,1,0
9000208956,1,77,2,7,1,1,1,1,4,1,1,5,1,6,2,0,1,0
9000208977,2,85,2,3,2,1,2,1,17,4,1,3,2,5,1,0,1,0
9000209025,1,53,2,4,1,1,1,1,7,3,1,3,1,1,1,0,3,0
9000209032,1,44,1,6,2,2,3,1,10,1,2,6,2,4,1,2,2,0
9000209041,2,36,1,7,2,1,2,1,5,1,2,10,3,5,1,2,1,0
9000209056,1,75,1,4,2,1,1,1,10,1,2,8,2,2,1,1,1,0
9000209063,1,71,1,4,2,2,2,1,21,3,2,1,2,6,2,0,1,0
9000209071,1,50,2,4,1,1,1,1,2,1,1,9,1,5,1,1,1,0
9000209077,3,62,2,4,3,1,3,1,9,2,2,3,3,3,1,2,4,0
9000209083,2,69,2,3,2,1,1,1,10,1,2,3,2,6,2,0,1,0
9000209084,2,67,2,3,5,1,3,1,5,2,4,5,6,6,2,2,1,0
9000209086,1,46,1,6,2,1,1,1,4,1,3,5,6,1,1,0,1,0
9000209091,2,34,1,8,2,2,2,1,1,1,2,11,2,4,1,2,1,0
9000209110,5,87,1,2,5,1,2,1,6,2,3,4,6,1,1,1,1,0
9000209111,2,54,1,5,2,2,2,5,3,1,2,9,4,5,1,1,1,0
9000209113,1,46,1,6,2,2,2,1,17,1,2,7,5,3,1,1,1,0
9000209146,2,30,1,3,2,2,2,1,1,3,2,6,5,6,1,1,3,3
9000209148,1,74,1,8,1,1,2,4,1,3,2,11,3,5,1,2,1,0
9000209150,1,35,1,6,2,1,2,6,5,1,2,9,2,2,1,2,1,0
9000209181,1,78,1,6,2,1,1,1,15,2,1,7,2,3,1,0,1,0
9000209184,2,62,2,5,3,2,4,1,8,1,3,9,3,4,1,2,1,0
9000209186,1,67,1,6,2,1,2,6,1,1,2,7,2,4,1,0,1,0
9000209195,2,41,-7,7,2,1,1,1,7,1,1,6,2,2,1,1,1,0
9000209248,1,75,1,6,1,1,1,1,6,1,1,6,1,6,1,0,1,0
9000209254,1,25,2,3,2,1,2,1,9,3,2,4,4,1,1,2,3,1
9000209278,1,80,2,4,1,1,3,1,22,1,2,4,2,1,1,0,1,0
9000209279,2,67,2,4,2,1,2,1,2,2,2,11,2,2,1,0,1,0
9000209299,1,75,2,7,1,1,1,1,12,2,1,3,1,2,1,0,1,0
9000209310,1,38,2,7,1,1,1,1,14,1,1,6,2,3,1,1,1,0
9000209312,2,92,1,2,2,1,2,1,15,2,2,5,2,6,1,0,1,0
9000209336,2,92,1,3,2,1,2,6,5,1,1,9,2,6,2,1,1,0
9000209345,1,56,1,4,1,2,2,1,5,2,1,7,1,5,1,1,1,0
9000209362,1,51,2,5,2,2,2,1,3,1,2,8,3,3,1,2,1,0
9000209364,1,60,1,6,2,2,4,1,3,1,2,10,2,1,1,1,1,0
9000209383,1,78,1,3,1,1,1,1,9,1,1,4,1,1,1,0,1,0
9000209408,1,79,1,6,1,1,1,1,5,1,1,1,1,5,1,0,3,0
9000209430,2,72,2,7,2,2,2,1,1,1,2,9,2,4,1,0,1,0
9000209433,1,36,1,6,1,1,1,1,11,3,1,7,1,5,1,1,3,0
9000209451,1,39,1,3,2,1,3,1,1,1,2,7,3,6,2,2,1,0
9000209466,1,43,1,6,2,1,1,1,1,1,1,7,5,4,1,0,1,1
9000209475,1,52,2,7,2,1,3,1,5,1,2,7,2,6,2,2,1,0
9000209498,1,73,1,4,2,2,2,1,1,2,2,3,2,2,1,0,1,0
9000209519,2,47,1,5,2,1,2,1,6,3,2,5,2,5,1,2,3,0
9000209527,1,43,1,6,2,2,3,1,4,1,2,10,5,5,1,1,1,0
9000209529,2,33,1,3,2,7,11,1,2,3,2,6,3,6,1,1,3,0
9000209542,1,82,2,4,2,1,1,1,20,3,2,5,2,3,1,0,3,0
9000209553,1,26,2,5,2,1,2,1,1,1,2,8,2,5,1,2,1,0
9000209563,1,44,2,6,2,3,3,5,1,1,2,8,3,6,2,2,1,0
9000209568,1,39,2,7,2,3,3,1,3,1,2,10,5,1,1,2,1,1
9000209578,2,56,2,4,2,1,2,1,13,2,2,10,2,4,1,1,1,0
9000209607,1,66,2,6,1,1,1,1,16,1,1,5,1,6,2,1,1,0
9000209626,1,65,1,6,2,2,2,1,1,1,2,10,3,6,2,2,1,0
9000209638,1,53,1,4,3,3,3,1,4,1,3,10,3,1,1,3,1,0
9000209642,1,45,1,7,2,2,2,1,1,1,2,10,4,3,1,2,1,0
9000209644,2,53,2,6,2,2,3,1,13,1,2,11,3,5,1,2,1,0
9000209652,2,30,2,7,2,2,2,1,3,1,2,6,4,6,2,2,1,2
9000209661,2,69,1,4,2,2,2,1,3,1,2,8,2,3,1,1,1,0
9000209669,1,46,2,7,1,1,2,1,1,1,1,9,3,4,1,1,1,0
9000209670,2,31,1,6,2,1,3,1,6,1,2,6,4,6,2,2,1,1
9000209675,1,72,1,7,1,3,3,-9,13,2,1,10,1,6,1,1,1,0
9000209685,2,77,2,2,2,1,1,1,12,2,2,5,2,2,1,0,1,0
9000209708,1,52,2,3,1,1,1,1,14,3,0,3,1,6,2,0,3,0
9000209726,1,67,1,7,3,1,2,1,3,1,3,7,3,6,1,1,1,0
9000209752,1,71,1,6,2,1,2,1,1,2,2,7,2,4,1,0,1,0
9000209756,2,72,2,7,2,2,2,1,2,2,2,8,2,1,1,1,2,0
9000209762,1,51,2,8,1,1,1,1,6,3,1,9,1,4,1,1,3,0
9000209764,2,67,2,2,2,1,2,1,9,1,2,5,2,3,1,2,1,0
9000209768,1,47,2,7,1,1,1,1,3,2,1,8,1,4,1,1,2,0
9000209788,1,70,1,6,2,2,2,1,1,4,2,11,2,6,2,1,1,0
9000209789,1,67,1,2,1,1,1,1,16,3,1,3,1,4,1,0,3,0
9000209792,1,69,1,7,2,2,3,1,3,1,2,5,2,5,1,1,1,0
9000209801,1,71,2,4,1,2,2,1,8,2,1,7,1,4,1,1,1,0
9000209813,1,72,2,7,2,1,2,1,12,3,2,6,2,4,1,1,1,0
9000209815,2,58,2,4,2,1,5,1,2,1,2,10,2,6,2,1,1,0
9000209853,1,61,1,4,4,1,1,1,24,1,1,6,4,4,1,1,2,0
9000209857,1,73,2,6,1,1,1,1,10,2,1,7,1,2,1,0,2,0
9000209861,1,45,1,5,2,1,2,1,10,1,2,10,2,3,1,0,1,0
9000209863,1,60,2,6,2,1,1,1,19,3,1,3,2,6,1,0,3,0
9000209886,1,67,2,7,2,1,2,1,1,1,2,10,2,3,1,1,1,0
9000209895,4,53,1,3,5,2,4,1,1,3,5,4,5,5,1,1,3,0
9000209901,2,80,2,5,2,1,1,1,23,2,2,5,2,5,1,0,1,0
9000209903,3,92,2,3,3,2,2,1,7,1,2,8,3,6,1,2,1,0
9000209904,1,71,1,4,2,1,2,1,3,1,2,6,2,5,1,0,1,0
9000209909,2,47,2,5,2,1,2,1,2,1,2,5,2,5,1,2,1,0
